id,battery_id,equipment_id,battery_charge_type_txt_id,eqlz_status_txt_id,charge_start_dt,charge_start_dt_tz_id,charge_start_dt_wall,charge_end_dt,charge_end_dt_tz_id,charge_end_dt_wall,charge_amp_hours,dischrg_start_dt,dischrg_start_dt_tz_id,dischrg_start_dt_wall,dischrg_start_bdi,dischrg_start_battery_volts,dischrg_end_dt,dischrg_end_dt_tz_id,dischrg_end_dt_wall,dischrg_end_bdi,dischrg_end_battery_volts,dischrg_amp_hours,dischrg_work_accum_sec,insert_dt
172218,266,NULL,CHN,NTEQL,58:51.0,142,58:51.0,59:52.0,142,59:52.0,0.3,59:53.0,142,59:53.0,100,37.7,00:23.0,142,00:23.0,100,37.7,0,0,26:04.3
172219,266,NULL,CHN,NTEQL,00:23.0,142,00:23.0,01:29.0,142,01:29.0,0.3,01:30.0,142,01:30.0,100,37.7,02:00.0,142,02:00.0,100,37.7,0,0,27:43.1
172220,266,NULL,CHN,NTEQL,02:00.0,142,02:00.0,03:01.0,142,03:01.0,0.3,03:02.0,142,03:02.0,100,37.7,03:32.0,142,03:32.0,100,37.7,0,0,29:18.4
172221,266,NULL,CHN,NTEQL,03:32.0,142,03:32.0,04:38.0,142,04:38.0,0.3,04:39.0,142,04:39.0,100,37.7,05:09.0,142,05:09.0,100,37.7,0,0,30:56.3
172222,266,NULL,CHN,NTEQL,05:09.0,142,05:09.0,06:10.0,142,06:10.0,0.3,06:11.0,142,06:11.0,100,37.7,06:41.0,142,06:41.0,100,37.7,0,0,32:31.4
172223,266,NULL,CHN,NTEQL,06:41.0,142,06:41.0,07:47.0,142,07:47.0,0.3,07:48.0,142,07:48.0,100,37.7,08:18.0,142,08:18.0,100,37.7,0,0,34:08.5
172224,266,NULL,CHN,NTEQL,08:18.0,142,08:18.0,09:19.0,142,09:19.0,0.3,09:20.0,142,09:20.0,100,37.7,09:50.0,142,09:50.0,100,37.7,0,0,35:43.5
172225,266,NULL,CHN,NTEQL,09:50.0,142,09:50.0,10:56.0,142,10:56.0,0.3,10:57.0,142,10:57.0,100,37.7,11:27.0,142,11:27.0,100,37.7,0,0,37:33.4
172226,266,NULL,CHN,NTEQL,11:27.0,142,11:27.0,12:28.0,142,12:28.0,0.3,12:29.0,142,12:29.0,100,37.7,12:59.0,142,12:59.0,100,37.7,0,0,38:56.5
172227,266,NULL,CHN,NTEQL,12:59.0,142,12:59.0,14:05.0,142,14:05.0,0.3,14:06.0,142,14:06.0,100,37.7,14:35.0,142,14:35.0,100,37.7,0,0,40:39.9
172228,266,NULL,CHN,NTEQL,14:35.0,142,14:35.0,15:36.0,142,15:36.0,0.3,15:37.0,142,15:37.0,100,37.7,16:07.0,142,16:07.0,100,37.7,0,0,42:09.4
172232,266,NULL,CHN,NTEQL,16:07.0,142,16:07.0,17:13.0,142,17:13.0,0.3,17:14.0,142,17:14.0,100,37.7,17:44.0,142,17:44.0,100,37.7,0,0,43:57.3
172235,266,NULL,CHN,NTEQL,17:44.0,142,17:44.0,18:45.0,142,18:45.0,0.3,18:46.0,142,18:46.0,100,37.7,19:16.0,142,19:16.0,100,37.7,0,0,45:23.5
172236,266,NULL,CHN,NTEQL,19:16.0,142,19:16.0,20:22.0,142,20:22.0,0.3,20:23.0,142,20:23.0,100,37.7,20:53.0,142,20:53.0,100,37.7,0,0,47:00.9
172237,266,NULL,CHN,NTEQL,20:53.0,142,20:53.0,21:54.0,142,21:54.0,0.3,21:55.0,142,21:55.0,100,37.7,22:25.0,142,22:25.0,100,37.7,0,0,48:34.3
172238,266,NULL,CHN,NTEQL,22:25.0,142,22:25.0,23:31.0,142,23:31.0,0.3,23:32.0,142,23:32.0,100,37.7,24:02.0,142,24:02.0,100,37.7,0,0,50:13.1
172239,266,NULL,CHN,NTEQL,24:02.0,142,24:02.0,25:03.0,142,25:03.0,0.3,25:04.0,142,25:04.0,100,37.7,25:34.0,142,25:34.0,100,37.7,0,0,51:48.5
172240,266,NULL,CHN,NTEQL,25:34.0,142,25:34.0,26:40.0,142,26:40.0,0.3,26:41.0,142,26:41.0,100,37.7,27:11.0,142,27:11.0,100,37.7,0,0,53:31.7
172241,266,NULL,CHN,NTEQL,27:11.0,142,27:11.0,28:12.0,142,28:12.0,0.3,28:13.0,142,28:13.0,100,37.7,28:43.0,142,28:43.0,100,37.7,0,0,55:01.4
172242,266,NULL,CHN,NTEQL,28:43.0,142,28:43.0,29:49.0,142,29:49.0,0.3,29:50.0,142,29:50.0,100,37.7,30:20.0,142,30:20.0,100,37.7,0,0,56:44.6
172243,266,NULL,CHN,NTEQL,30:20.0,142,30:20.0,31:21.0,142,31:21.0,0.3,31:22.0,142,31:22.0,100,37.7,31:52.0,142,31:52.0,100,37.7,0,0,58:14.5
172244,266,NULL,CHN,NTEQL,31:52.0,142,31:52.0,32:58.0,142,32:58.0,0.3,32:59.0,142,32:59.0,100,37.7,33:29.0,142,33:29.0,100,37.7,0,0,59:57.0
172245,266,NULL,CHN,NTEQL,33:29.0,142,33:29.0,34:30.0,142,34:30.0,0.3,34:31.0,142,34:31.0,100,37.7,35:01.0,142,35:01.0,100,37.7,0,0,01:30.9
172246,266,NULL,CHN,NTEQL,35:01.0,142,35:01.0,36:07.0,142,36:07.0,0.3,36:08.0,142,36:08.0,100,37.7,36:38.0,142,36:38.0,100,37.7,0,0,03:09.9
172247,266,NULL,CHN,NTEQL,36:38.0,142,36:38.0,37:39.0,142,37:39.0,0.3,37:40.0,142,37:40.0,100,37.7,38:10.0,142,38:10.0,100,37.7,0,0,04:43.7
172248,266,NULL,CHN,NTEQL,38:10.0,142,38:10.0,39:16.0,142,39:16.0,0.3,39:17.0,142,39:17.0,100,37.7,39:47.0,142,39:47.0,100,37.7,0,0,06:28.4
172249,266,NULL,CHN,NTEQL,39:47.0,142,39:47.0,40:48.0,142,40:48.0,0.3,40:49.0,142,40:49.0,100,37.7,41:19.0,142,41:19.0,100,37.7,0,0,07:56.3
172250,266,NULL,CHN,NTEQL,41:19.0,142,41:19.0,42:25.0,142,42:25.0,0.3,42:26.0,142,42:26.0,100,37.7,42:56.0,142,42:56.0,100,37.7,0,0,09:41.4
172251,266,NULL,CHN,NTEQL,42:56.0,142,42:56.0,43:57.0,142,43:57.0,0.3,43:58.0,142,43:58.0,100,37.7,44:28.0,142,44:28.0,100,37.7,0,0,11:09.1
172252,266,NULL,CHN,NTEQL,44:28.0,142,44:28.0,45:34.0,142,45:34.0,0.3,45:35.0,142,45:35.0,100,37.7,46:05.0,142,46:05.0,100,37.7,0,0,12:47.9
172253,266,NULL,CHN,NTEQL,46:05.0,142,46:05.0,47:06.0,142,47:06.0,0.3,47:07.0,142,47:07.0,100,37.7,47:37.0,142,47:37.0,100,37.7,0,0,14:22.5
172254,266,NULL,CHN,NTEQL,47:37.0,142,47:37.0,48:43.0,142,48:43.0,0.3,48:44.0,142,48:44.0,100,37.7,49:14.0,142,49:14.0,100,37.7,0,0,16:00.7
172255,266,NULL,CHN,NTEQL,49:14.0,142,49:14.0,50:15.0,142,50:15.0,0.3,50:16.0,142,50:16.0,100,37.7,50:46.0,142,50:46.0,100,37.7,0,0,17:34.6
172256,266,NULL,CHN,NTEQL,50:46.0,142,50:46.0,51:52.0,142,51:52.0,0.3,51:53.0,142,51:53.0,100,37.7,52:23.0,142,52:23.0,100,37.7,0,0,19:13.3
172257,266,NULL,CHN,NTEQL,52:23.0,142,52:23.0,53:24.0,142,53:24.0,0.3,53:25.0,142,53:25.0,100,37.7,53:55.0,142,53:55.0,100,37.7,0,0,20:47.1
172258,266,NULL,CHN,NTEQL,53:55.0,142,53:55.0,55:01.0,142,55:01.0,0.3,55:02.0,142,55:02.0,100,37.7,55:32.0,142,55:32.0,100,37.7,0,0,22:25.9
172259,266,NULL,CHN,NTEQL,55:32.0,142,55:32.0,56:33.0,142,56:33.0,0.3,56:34.0,142,56:34.0,100,37.7,57:04.0,142,57:04.0,100,37.7,0,0,23:59.9
172260,266,NULL,CHN,NTEQL,57:04.0,142,57:04.0,58:10.0,142,58:10.0,0.3,58:11.0,142,58:11.0,100,37.7,58:41.0,142,58:41.0,100,37.7,0,0,25:50.5
172261,266,NULL,CHN,NTEQL,58:41.0,142,58:41.0,59:42.0,142,59:42.0,0.3,59:43.0,142,59:43.0,100,37.7,00:13.0,142,00:13.0,100,37.7,0,0,27:14.5
172262,266,NULL,CHN,NTEQL,00:13.0,142,00:13.0,01:19.0,142,01:19.0,0.3,01:20.0,142,01:20.0,100,37.7,01:50.0,142,01:50.0,100,37.7,0,0,28:51.5
172263,266,NULL,CHN,NTEQL,01:50.0,142,01:50.0,02:51.0,142,02:51.0,0.3,02:52.0,142,02:52.0,100,37.7,03:22.0,142,03:22.0,100,37.7,0,0,30:25.3
172264,266,NULL,CHN,NTEQL,03:22.0,142,03:22.0,04:28.0,142,04:28.0,0.3,04:29.0,142,04:29.0,100,37.7,04:59.0,142,04:59.0,100,37.7,0,0,32:04.1
172265,266,NULL,CHN,NTEQL,04:59.0,142,04:59.0,06:00.0,142,06:00.0,0.3,06:01.0,142,06:01.0,100,37.7,06:31.0,142,06:31.0,100,37.7,0,0,33:39.6
172266,266,NULL,CHN,NTEQL,06:31.0,142,06:31.0,07:37.0,142,07:37.0,0.3,07:38.0,142,07:38.0,100,37.7,08:08.0,142,08:08.0,100,37.7,0,0,35:16.7
172267,266,NULL,CHN,NTEQL,08:08.0,142,08:08.0,09:09.0,142,09:09.0,0.3,09:10.0,142,09:10.0,100,37.7,09:40.0,142,09:40.0,100,37.7,0,0,36:52.5
172268,266,NULL,CHN,NTEQL,09:40.0,142,09:40.0,10:46.0,142,10:46.0,0.3,10:47.0,142,10:47.0,100,37.7,11:17.0,142,11:17.0,100,37.7,0,0,38:41.5
172269,266,NULL,CHN,NTEQL,11:17.0,142,11:17.0,12:18.0,142,12:18.0,0.3,12:19.0,142,12:19.0,100,37.7,12:49.0,142,12:49.0,100,37.7,0,0,40:05.6
172270,266,NULL,CHN,NTEQL,12:49.0,142,12:49.0,13:55.0,142,13:55.0,0.3,13:56.0,142,13:56.0,100,37.7,14:26.0,142,14:26.0,100,37.7,0,0,41:55.4
172271,266,NULL,CHN,NTEQL,14:26.0,142,14:26.0,15:27.0,142,15:27.0,0.3,15:28.0,142,15:28.0,100,37.7,15:58.0,142,15:58.0,100,37.7,0,0,43:22.1
172272,266,NULL,CHN,NTEQL,15:58.0,142,15:58.0,17:04.0,142,17:04.0,0.3,17:05.0,142,17:05.0,100,37.7,17:35.0,142,17:35.0,100,37.7,0,0,45:06.5
172273,266,NULL,CHN,NTEQL,17:35.0,142,17:35.0,18:36.0,142,18:36.0,0.3,18:37.0,142,18:37.0,100,37.7,19:07.0,142,19:07.0,100,37.7,0,0,46:34.7
172274,266,NULL,CHN,NTEQL,19:07.0,142,19:07.0,20:13.0,142,20:13.0,0.3,20:14.0,142,20:14.0,100,37.7,20:44.0,142,20:44.0,100,37.7,0,0,48:19.5
172275,266,NULL,CHN,NTEQL,20:44.0,142,20:44.0,21:45.0,142,21:45.0,0.3,21:46.0,142,21:46.0,100,37.7,22:16.0,142,22:16.0,100,37.7,0,0,49:47.5
172276,266,NULL,CHN,NTEQL,22:16.0,142,22:16.0,23:22.0,142,23:22.0,0.3,23:23.0,142,23:23.0,100,37.7,23:53.0,142,23:53.0,100,37.7,0,0,51:32.4
172277,266,NULL,CHN,NTEQL,23:53.0,142,23:53.0,24:54.0,142,24:54.0,0.3,24:55.0,142,24:55.0,100,37.7,25:25.0,142,25:25.0,100,37.7,0,0,53:00.6
172278,266,NULL,CHN,NTEQL,25:25.0,142,25:25.0,26:31.0,142,26:31.0,0.3,26:32.0,142,26:32.0,100,37.7,27:02.0,142,27:02.0,100,37.7,0,0,54:45.4
172279,266,NULL,CHN,NTEQL,27:02.0,142,27:02.0,28:03.0,142,28:03.0,0.3,28:04.0,142,28:04.0,100,37.7,28:34.0,142,28:34.0,100,37.7,0,0,56:12.8
172280,266,NULL,CHN,NTEQL,28:34.0,142,28:34.0,29:40.0,142,29:40.0,0.3,29:41.0,142,29:41.0,100,37.7,30:11.0,142,30:11.0,100,37.7,0,0,57:51.6
172281,266,NULL,CHN,NTEQL,30:11.0,142,30:11.0,31:12.0,142,31:12.0,0.3,31:13.0,142,31:13.0,100,37.7,31:43.0,142,31:43.0,100,37.7,0,0,59:25.5
172282,266,NULL,CHN,NTEQL,31:43.0,142,31:43.0,32:49.0,142,32:49.0,0.3,32:50.0,142,32:50.0,100,37.7,33:20.0,142,33:20.0,100,37.7,0,0,01:04.4
172283,266,NULL,CHN,NTEQL,33:20.0,142,33:20.0,34:21.0,142,34:21.0,0.3,34:22.0,142,34:22.0,100,37.7,34:52.0,142,34:52.0,100,37.7,0,0,02:38.2
172284,266,NULL,CHN,NTEQL,34:52.0,142,34:52.0,35:58.0,142,35:58.0,0.3,35:59.0,142,35:59.0,100,37.7,36:29.0,142,36:29.0,100,37.7,0,0,04:29.4
172285,266,NULL,CHN,NTEQL,36:29.0,142,36:29.0,37:30.0,142,37:30.0,0.3,37:31.0,142,37:31.0,100,37.7,38:01.0,142,38:01.0,100,37.7,0,0,05:50.8
172286,266,NULL,CHN,NTEQL,38:01.0,142,38:01.0,39:07.0,142,39:07.0,0.3,39:08.0,142,39:08.0,100,37.7,39:37.0,142,39:37.0,100,37.7,0,0,07:29.5
172287,266,NULL,CHN,NTEQL,39:37.0,142,39:37.0,40:38.0,142,40:38.0,0.3,40:39.0,142,40:39.0,100,37.7,41:09.0,142,41:09.0,100,37.7,0,0,09:03.8
172288,266,NULL,CHN,NTEQL,41:09.0,142,41:09.0,42:15.0,142,42:15.0,0.3,42:16.0,142,42:16.0,100,37.7,42:46.0,142,42:46.0,100,37.7,0,0,10:42.4
172289,266,NULL,CHN,NTEQL,42:46.0,142,42:46.0,43:47.0,142,43:47.0,0.3,43:48.0,142,43:48.0,100,37.7,44:18.0,142,44:18.0,100,37.7,0,0,12:16.8
172290,266,NULL,CHN,NTEQL,44:18.0,142,44:18.0,45:24.0,142,45:24.0,0.3,45:25.0,142,45:25.0,100,37.7,45:55.0,142,45:55.0,100,37.7,0,0,13:55.1
172291,266,NULL,CHN,NTEQL,45:55.0,142,45:55.0,46:56.0,142,46:56.0,0.3,46:57.0,142,46:57.0,100,37.7,47:27.0,142,47:27.0,100,37.7,0,0,15:29.0
172292,266,NULL,CHN,NTEQL,47:27.0,142,47:27.0,48:33.0,142,48:33.0,0.3,48:34.0,142,48:34.0,100,37.7,49:04.0,142,49:04.0,100,37.7,0,0,17:07.7
172293,266,NULL,CHN,NTEQL,49:04.0,142,49:04.0,50:05.0,142,50:05.0,0.3,50:06.0,142,50:06.0,100,37.7,50:36.0,142,50:36.0,100,37.7,0,0,18:41.5
172294,266,NULL,CHN,NTEQL,50:36.0,142,50:36.0,51:42.0,142,51:42.0,0.3,51:43.0,142,51:43.0,100,37.7,52:13.0,142,52:13.0,100,37.7,0,0,20:20.3
172295,266,NULL,CHN,NTEQL,52:13.0,142,52:13.0,53:14.0,142,53:14.0,0.3,53:15.0,142,53:15.0,100,37.7,53:45.0,142,53:45.0,100,37.7,0,0,21:54.3
172296,266,NULL,CHN,NTEQL,53:45.0,142,53:45.0,54:51.0,142,54:51.0,0.3,54:52.0,142,54:52.0,100,37.7,55:22.0,142,55:22.0,100,37.7,0,0,23:33.7
172297,266,NULL,CHN,NTEQL,55:22.0,142,55:22.0,56:23.0,142,56:23.0,0.3,56:24.0,142,56:24.0,100,37.7,56:54.0,142,56:54.0,100,37.7,0,0,25:08.7
172298,266,NULL,CHN,NTEQL,56:54.0,142,56:54.0,58:00.0,142,58:00.0,0.3,58:01.0,142,58:01.0,100,37.7,58:31.0,142,58:31.0,100,37.7,0,0,26:45.9
172299,266,NULL,CHN,NTEQL,58:31.0,142,58:31.0,59:32.0,142,59:32.0,0.3,59:33.0,142,59:33.0,100,37.7,00:03.0,142,00:03.0,100,37.7,0,0,28:21.6
172300,266,NULL,CHN,NTEQL,00:03.0,142,00:03.0,01:09.0,142,01:09.0,0.3,01:10.0,142,01:10.0,100,37.7,01:40.0,142,01:40.0,100,37.7,0,0,29:58.6
172301,266,NULL,CHN,NTEQL,01:40.0,142,01:40.0,02:41.0,142,02:41.0,0.3,02:42.0,142,02:42.0,100,37.7,03:12.0,142,03:12.0,100,37.7,0,0,31:33.5
172302,266,NULL,CHN,NTEQL,03:12.0,142,03:12.0,04:18.0,142,04:18.0,0.3,04:19.0,142,04:19.0,100,37.7,04:49.0,142,04:49.0,100,37.7,0,0,33:17.1
172303,266,NULL,CHN,NTEQL,04:49.0,142,04:49.0,05:50.0,142,05:50.0,0.3,05:51.0,142,05:51.0,100,37.7,06:21.0,142,06:21.0,100,37.7,0,0,34:47.5
172304,266,NULL,CHN,NTEQL,06:21.0,142,06:21.0,07:27.0,142,07:27.0,0.3,07:28.0,142,07:28.0,100,37.7,07:58.0,142,07:58.0,100,37.7,0,0,36:35.4
172305,266,NULL,CHN,NTEQL,07:58.0,142,07:58.0,08:59.0,142,08:59.0,0.3,09:00.0,142,09:00.0,100,37.7,09:30.0,142,09:30.0,100,37.7,0,0,38:03.8
172306,266,NULL,CHN,NTEQL,09:30.0,142,09:30.0,10:36.0,142,10:36.0,0.3,10:37.0,142,10:37.0,100,37.7,11:06.0,142,11:06.0,100,37.7,0,0,39:42.6
172307,266,NULL,CHN,NTEQL,11:06.0,142,11:06.0,12:07.0,142,12:07.0,0.3,12:08.0,142,12:08.0,100,37.7,12:38.0,142,12:38.0,100,37.7,0,0,41:12.5
172308,266,NULL,CHN,NTEQL,12:38.0,142,12:38.0,13:44.0,142,13:44.0,0.3,13:45.0,142,13:45.0,100,37.7,14:15.0,142,14:15.0,100,37.7,0,0,43:01.4
172309,266,NULL,CHN,NTEQL,14:15.0,142,14:15.0,15:16.0,142,15:16.0,0.3,15:17.0,142,15:17.0,100,37.7,15:47.0,142,15:47.0,100,37.7,0,0,44:24.5
172310,266,NULL,CHN,NTEQL,15:47.0,142,15:47.0,16:53.0,142,16:53.0,0.3,16:54.0,142,16:54.0,100,37.7,17:24.0,142,17:24.0,100,37.7,0,0,46:14.4
172311,266,NULL,CHN,NTEQL,17:24.0,142,17:24.0,18:25.0,142,18:25.0,0.3,18:26.0,142,18:26.0,100,37.7,18:56.0,142,18:56.0,100,37.7,0,0,47:37.5
172312,266,NULL,CHN,NTEQL,18:56.0,142,18:56.0,20:02.0,142,20:02.0,0.3,20:03.0,142,20:03.0,100,37.7,20:33.0,142,20:33.0,100,37.7,0,0,49:20.9
172313,266,NULL,CHN,NTEQL,20:33.0,142,20:33.0,21:34.0,142,21:34.0,0.3,21:35.0,142,21:35.0,100,37.7,22:05.0,142,22:05.0,100,37.7,0,0,50:50.5
172314,266,NULL,CHN,NTEQL,22:05.0,142,22:05.0,23:11.0,142,23:11.0,0.3,23:12.0,142,23:12.0,100,37.7,23:42.0,142,23:42.0,100,37.7,0,0,52:33.3
172315,266,NULL,CHN,NTEQL,23:42.0,142,23:42.0,24:43.0,142,24:43.0,0.3,24:44.0,142,24:44.0,100,37.7,25:14.0,142,25:14.0,100,37.7,0,0,54:07.3
172316,266,NULL,CHN,NTEQL,25:14.0,142,25:14.0,26:20.0,142,26:20.0,0.3,26:21.0,142,26:21.0,100,37.7,26:51.0,142,26:51.0,100,37.7,0,0,55:52.4
172317,266,NULL,CHN,NTEQL,26:51.0,142,26:51.0,27:52.0,142,27:52.0,0.3,27:53.0,142,27:53.0,100,37.7,28:23.0,142,28:23.0,100,37.7,0,0,57:19.9
172318,266,NULL,CHN,NTEQL,28:23.0,142,28:23.0,29:29.0,142,29:29.0,0.3,29:30.0,142,29:30.0,100,37.7,30:00.0,142,30:00.0,100,37.7,0,0,58:58.7
172319,266,NULL,CHN,NTEQL,30:00.0,142,30:00.0,31:01.0,142,31:01.0,0.3,31:02.0,142,31:02.0,100,37.7,31:32.0,142,31:32.0,100,37.7,0,0,00:32.7
172320,266,NULL,CHN,NTEQL,31:32.0,142,31:32.0,32:38.0,142,32:38.0,0.3,32:39.0,142,32:39.0,100,37.7,33:09.0,142,33:09.0,100,37.7,0,0,02:12.2
172321,266,NULL,CHN,NTEQL,33:09.0,142,33:09.0,34:10.0,142,34:10.0,0.3,34:11.0,142,34:11.0,100,37.7,34:41.0,142,34:41.0,100,37.7,0,0,03:45.5
172325,266,NULL,CHN,NTEQL,34:41.0,142,34:41.0,35:47.0,142,35:47.0,0.3,35:48.0,142,35:48.0,100,37.7,36:18.0,142,36:18.0,100,37.7,0,0,05:29.4
172328,266,NULL,CHN,NTEQL,36:18.0,142,36:18.0,37:19.0,142,37:19.0,0.3,37:20.0,142,37:20.0,100,37.7,37:50.0,142,37:50.0,100,37.7,0,0,06:59.5
172329,266,NULL,CHN,NTEQL,37:50.0,142,37:50.0,38:56.0,142,38:56.0,0.3,38:57.0,142,38:57.0,100,37.7,39:27.0,142,39:27.0,100,37.7,0,0,08:37.9
172330,266,NULL,CHN,NTEQL,39:27.0,142,39:27.0,40:28.0,142,40:28.0,0.3,40:29.0,142,40:29.0,100,37.7,40:59.0,142,40:59.0,100,37.7,0,0,10:11.7
172331,266,NULL,CHN,NTEQL,40:59.0,142,40:59.0,42:05.0,142,42:05.0,0.3,42:06.0,142,42:06.0,100,37.7,42:36.0,142,42:36.0,100,37.7,0,0,11:50.5
172332,266,NULL,CHN,NTEQL,42:36.0,142,42:36.0,43:37.0,142,43:37.0,0.3,43:38.0,142,43:38.0,100,37.7,44:08.0,142,44:08.0,100,37.7,0,0,13:24.7
172333,266,NULL,CHN,NTEQL,44:08.0,142,44:08.0,45:14.0,142,45:14.0,0.3,45:15.0,142,45:15.0,100,37.7,45:45.0,142,45:45.0,100,37.7,0,0,15:03.4
172334,266,NULL,CHN,NTEQL,45:45.0,142,45:45.0,46:46.0,142,46:46.0,0.3,46:47.0,142,46:47.0,100,37.7,47:17.0,142,47:17.0,100,37.7,0,0,16:37.1
172335,266,NULL,CHN,NTEQL,47:17.0,142,47:17.0,48:23.0,142,48:23.0,0.3,48:24.0,142,48:24.0,100,37.7,48:54.0,142,48:54.0,100,37.7,0,0,18:16.5
172336,266,NULL,CHN,NTEQL,48:54.0,142,48:54.0,49:55.0,142,49:55.0,0.3,49:56.0,142,49:56.0,100,37.6,50:26.0,142,50:26.0,100,37.7,0,0,19:49.7
172337,266,NULL,CHN,NTEQL,50:26.0,142,50:26.0,51:32.0,142,51:32.0,0.3,51:33.0,142,51:33.0,100,37.7,52:03.0,142,52:03.0,100,37.7,0,0,21:28.7
172338,266,NULL,CHN,NTEQL,52:03.0,142,52:03.0,53:04.0,142,53:04.0,0.3,53:05.0,142,53:05.0,100,37.7,53:35.0,142,53:35.0,100,37.7,0,0,23:02.5
172339,266,NULL,CHN,NTEQL,53:35.0,142,53:35.0,54:41.0,142,54:41.0,0.3,54:42.0,142,54:42.0,100,37.7,55:12.0,142,55:12.0,100,37.7,0,0,24:41.5
172340,266,NULL,CHN,NTEQL,55:12.0,142,55:12.0,56:13.0,142,56:13.0,0.3,56:14.0,142,56:14.0,100,37.6,56:44.0,142,56:44.0,100,37.7,0,0,26:16.6
172341,266,NULL,CHN,NTEQL,56:44.0,142,56:44.0,57:50.0,142,57:50.0,0.3,57:51.0,142,57:51.0,100,37.7,58:21.0,142,58:21.0,100,37.7,0,0,27:54.2
172342,266,NULL,CHN,NTEQL,58:21.0,142,58:21.0,59:22.0,142,59:22.0,0.3,59:23.0,142,59:23.0,100,37.7,59:53.0,142,59:53.0,100,37.7,0,0,29:30.6
172343,266,NULL,CHN,NTEQL,59:53.0,142,59:53.0,00:59.0,142,00:59.0,0.3,01:00.0,142,01:00.0,100,37.7,01:30.0,142,01:30.0,100,37.7,0,0,31:06.7
172344,266,NULL,CHN,NTEQL,01:30.0,142,01:30.0,02:31.0,142,02:31.0,0.3,02:32.0,142,02:32.0,100,37.7,03:02.0,142,03:02.0,100,37.6,0,0,32:42.6
172345,266,NULL,CHN,NTEQL,03:02.0,142,03:02.0,04:08.0,142,04:08.0,0.3,04:09.0,142,04:09.0,100,37.7,04:39.0,142,04:39.0,100,37.7,0,0,34:31.5
172346,266,NULL,CHN,NTEQL,04:39.0,142,04:39.0,05:40.0,142,05:40.0,0.3,05:41.0,142,05:41.0,100,37.7,06:11.0,142,06:11.0,100,37.7,0,0,35:54.6
172347,266,NULL,CHN,NTEQL,06:11.0,142,06:11.0,07:17.0,142,07:17.0,0.3,07:18.0,142,07:18.0,100,37.7,07:48.0,142,07:48.0,100,37.7,0,0,37:32.7
172348,266,NULL,CHN,NTEQL,07:48.0,142,07:48.0,08:49.0,142,08:49.0,0.3,08:50.0,142,08:50.0,100,37.7,09:20.0,142,09:20.0,100,37.7,0,0,39:12.2
172349,266,NULL,CHN,NTEQL,09:20.0,142,09:20.0,10:26.0,142,10:26.0,0.3,10:27.0,142,10:27.0,100,37.7,10:57.0,142,10:57.0,100,37.7,0,0,40:51.0
172350,266,NULL,CHN,NTEQL,10:57.0,142,10:57.0,11:58.0,142,11:58.0,0.3,11:59.0,142,11:59.0,100,37.7,12:29.0,142,12:29.0,100,37.7,0,0,42:20.6
172351,266,NULL,CHN,NTEQL,12:29.0,142,12:29.0,13:35.0,142,13:35.0,0.3,13:36.0,142,13:36.0,100,37.7,14:06.0,142,14:06.0,100,37.7,0,0,44:09.5
172352,266,NULL,CHN,NTEQL,14:06.0,142,14:06.0,15:07.0,142,15:07.0,0.3,15:08.0,142,15:08.0,100,37.7,15:38.0,142,15:38.0,100,37.7,0,0,45:38.0
172353,266,NULL,CHN,NTEQL,15:38.0,142,15:38.0,16:44.0,142,16:44.0,0.3,16:45.0,142,16:45.0,100,37.7,17:15.0,142,17:15.0,100,37.7,0,0,47:24.5
172354,266,NULL,CHN,NTEQL,17:15.0,142,17:15.0,18:16.0,142,18:16.0,0.3,18:17.0,142,18:17.0,100,37.7,18:47.0,142,18:47.0,100,37.7,0,0,48:50.2
172355,266,NULL,CHN,NTEQL,18:47.0,142,18:47.0,19:53.0,142,19:53.0,0.3,19:54.0,142,19:54.0,100,37.7,20:24.0,142,20:24.0,100,37.7,0,0,50:29.0
172356,266,NULL,CHN,NTEQL,20:24.0,142,20:24.0,21:25.0,142,21:25.0,0.3,21:26.0,142,21:26.0,100,37.7,21:56.0,142,21:56.0,100,37.7,0,0,52:02.8
172357,266,NULL,CHN,NTEQL,21:56.0,142,21:56.0,23:02.0,142,23:02.0,0.3,23:03.0,142,23:03.0,100,37.6,23:33.0,142,23:33.0,100,37.7,0,0,53:41.7
172358,266,NULL,CHN,NTEQL,23:33.0,142,23:33.0,24:34.0,142,24:34.0,0.3,24:35.0,142,24:35.0,100,37.7,25:05.0,142,25:05.0,100,37.7,0,0,55:15.5
172359,266,NULL,CHN,NTEQL,25:05.0,142,25:05.0,26:11.0,142,26:11.0,0.3,26:12.0,142,26:12.0,100,37.7,26:42.0,142,26:42.0,100,37.7,0,0,56:55.1
172360,266,NULL,CHN,NTEQL,26:42.0,142,26:42.0,27:43.0,142,27:43.0,0.3,27:44.0,142,27:44.0,100,37.7,28:14.0,142,28:14.0,100,37.7,0,0,58:28.1
172361,266,NULL,CHN,NTEQL,28:14.0,142,28:14.0,29:20.0,142,29:20.0,0.3,29:21.0,142,29:21.0,100,37.7,29:51.0,142,29:51.0,100,37.7,0,0,00:06.9
172362,266,NULL,CHN,NTEQL,29:51.0,142,29:51.0,30:52.0,142,30:52.0,0.3,30:53.0,142,30:53.0,100,37.7,31:23.0,142,31:23.0,100,37.7,0,0,01:41.0
